#log,decomposeParDict,method,fvSolution,solveBatch,Build,Date,Time,nNodes,nProcs,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimePerStepWOLastStep,ClockTimePerStep,ExecutionTimePerStepWOLastStep,ExecutionTimePerStep
log.pimpleFoam.No1,mpi_0864-method_scotch,scotch,GAMG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,14:30:26,24,864,0.448854,0.459928,0.00320948,3.18469e-06,2,0.038573,7.4782e-06,3,0.0482028,8.24483e-06,3,0.848818,0.0166496,3,0.848475,9.40712e-07,45,3.18155e-10,-1.81849e-20,-2.77144e-18,1.7964e-14,-1.84122e-20,-2.78986e-18,52,4,82,83,2.26,80.63,81.87,1.56,1.54902,1.5674,1.56098
log.pimpleFoam.No2,mpi_0864-method_scotch,scotch,GAMG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,14:32:24,24,864,0.448854,0.459928,0.00320948,3.18469e-06,2,0.038573,7.4782e-06,3,0.0482028,8.24483e-06,3,0.848818,0.0166496,3,0.848475,9.40712e-07,45,3.18155e-10,-1.81849e-20,-2.77144e-18,1.7964e-14,-1.84122e-20,-2.78986e-18,52,3,84,85,1.98,82.57,83.77,1.62,1.60784,1.6118,1.60373
log.pimpleFoam.No1,mpi_0864-method_scotch,scotch,PCG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,14:34:27,24,864,0.448854,0.459928,0.00320948,3.18469e-06,2,0.0388662,7.53514e-06,3,0.0484735,8.30527e-06,3,0.849183,0.0395601,21,0.854002,9.97701e-07,999,7.5636e-10,-1.53041e-20,-2.77314e-18,1.91987e-14,-1.44324e-20,-2.78757e-18,52,5,92,93,2.86,89.47,90.96,1.74,1.72549,1.7322,1.72745
log.pimpleFoam.No2,mpi_0864-method_scotch,scotch,PCG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,14:34:41,24,864,0.448854,0.459928,0.00320948,3.18469e-06,2,0.0388662,7.53514e-06,3,0.0484735,8.30527e-06,3,0.849183,0.0395601,21,0.854002,9.97701e-07,999,7.5636e-10,-1.53041e-20,-2.77314e-18,1.91987e-14,-1.44324e-20,-2.78757e-18,52,3,87,89,2.55,85.75,87.32,1.68,1.68627,1.664,1.66216
log.pimpleFoam.No1,mpi_1152-method_scotch,scotch,PCG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,14:34:04,32,1152,0.448854,0.459927,0.00320948,3.47396e-06,2,0.0412809,8.46717e-06,3,0.0502937,8.32709e-06,3,0.850406,0.0388312,20,0.855289,9.70395e-07,1073,8.15939e-10,-2.90408e-20,-2.33831e-18,2.04959e-14,-2.31449e-20,-2.36145e-18,52,4,70,71,2.65,68.13,69.17,1.32,1.31373,1.3096,1.30431
log.pimpleFoam.No2,mpi_1152-method_scotch,scotch,PCG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,14:34:09,32,1152,0.448854,0.459927,0.00320948,3.47396e-06,2,0.0412809,8.46717e-06,3,0.0502937,8.32709e-06,3,0.850406,0.0388312,20,0.855289,9.70395e-07,1073,8.15939e-10,-2.90408e-20,-2.33831e-18,2.04959e-14,-2.31449e-20,-2.36145e-18,52,4,63,64,2.2,61.71,62.73,1.18,1.17647,1.1902,1.18686
log.pimpleFoam.No1,mpi_2304-method_scotch,scotch,GAMG-DIC,OFv1612+_Gcc_OPENMPI,v1612+,Jan 12 2017,16:07:20,64,2304,0.448854,0.459927,0.00320948,4.18805e-06,2,0.047894,2.0968e-06,4,0.0567824,9.97547e-06,3,0.845217,0.0406428,2,0.850219,8.91157e-07,37,1.04593e-09,-2.75004e-20,-3.29531e-18,2.29161e-14,-3.60891e-20,-3.3314e-18,52,6,207,209,4.15,205.15,206.8,4.02,3.98039,4.02,3.97353
log.pimpleFoam.No1,mpi_2304-method_scotch,scotch,GAMG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,15:24:10,64,2304,0.448854,0.459927,0.00320948,4.18805e-06,2,0.047894,2.0968e-06,4,0.0567824,9.97547e-06,3,0.845217,0.0406428,2,0.850219,8.91156e-07,37,1.04593e-09,-2.87779e-20,-3.10484e-18,2.29161e-14,-2.92203e-20,-3.13406e-18,52,7,137,142,4.51,134.62,139.26,2.6,2.64706,2.6022,2.64216
log.pimpleFoam.No1,mpi_2304-method_scotch,scotch,PCG-DIC,OFv1612+_Gcc_OPENMPI,v1612+,Jan 12 2017,15:27:05,64,2304,0.448854,0.459927,0.00320948,4.18805e-06,2,0.0489012,2.13044e-06,4,0.0575735,3.1616e-06,4,0.845751,0.0395838,18,0.851015,9.96118e-07,509,1.01845e-09,-1.79969e-20,-3.18269e-18,2.8175e-14,-2.80336e-20,-3.21073e-18,52,8,43,43,5.5,41.04,41.39,0.7,0.686275,0.7108,0.703725
log.pimpleFoam.No1,mpi_2304-method_scotch,scotch,PCG-DIC,OFv1612+_Icc_SGIMPI,v1612+,Jan 12 2017,15:30:19,64,2304,0.448854,0.459927,0.00320948,4.18805e-06,2,0.0489012,2.13044e-06,4,0.0575735,3.16161e-06,4,0.845751,0.0395839,18,0.851015,9.96102e-07,509,1.01845e-09,-4.54739e-20,-3.14432e-18,2.81746e-14,-3.52294e-20,-3.17955e-18,52,8,37,38,5.96,34.89,35.2,0.58,0.588235,0.5786,0.573333
