#Dir,file,mx,my,mz,deltaT,endTime,method,nx,ny,nz,simulationType,LESModel,delta,calcInterval,solver,preconditioner,Build,Date,Time,nProcs,nCells,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep
n_00008/mpi_00400/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.543026,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 26 2015,16:41:18,400,2995200,0.445924,0.461484,0.003552,5.88075e-06,2,0.108991,2.60068e-06,4,0.115489,5.46798e-06,4,0.843127,0.0414146,12,0.842509,9.88358e-07,266,2.06101e-09,3.7796e-19,-2.17123e-18,5.01273e-14,3.76497e-19,-1.79473e-18,52,1.58,11.6,11.79,2,12,16
n_00008/mpi_00400/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.543048,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 26 2015,16:42:22,400,2995200,0.445924,0.461484,0.003552,5.88075e-06,2,0.108991,2.60068e-06,4,0.115489,5.46798e-06,4,0.843127,0.0414146,12,0.842509,9.88358e-07,266,2.06101e-09,3.7796e-19,-2.17123e-18,5.01273e-14,3.76497e-19,-1.79473e-18,52,1.56,11.73,11.92,1,12,13
n_00008/mpi_00400/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.543051,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 26 2015,16:43:21,400,2995200,0.445924,0.461484,0.003552,5.88075e-06,2,0.108991,2.60068e-06,4,0.115489,5.46798e-06,4,0.843127,0.0414146,12,0.842509,9.88358e-07,266,2.06101e-09,3.7796e-19,-2.17123e-18,5.01273e-14,3.76497e-19,-1.79473e-18,52,1.62,12.37,12.55,1,12,15
n_00008/mpi_00400/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.543054,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 26 2015,16:44:18,400,2995200,0.445924,0.461484,0.003552,5.88075e-06,2,0.108991,2.60068e-06,4,0.115489,5.46798e-06,4,0.843127,0.0414146,12,0.842509,9.88358e-07,266,2.06101e-09,3.7796e-19,-2.17123e-18,5.01273e-14,3.76497e-19,-1.79473e-18,52,1.1,11.32,11.5,2,12,15
n_00008/mpi_00400/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.543058,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 26 2015,16:45:19,400,2995200,0.445924,0.461484,0.003552,5.88075e-06,2,0.108991,2.60068e-06,4,0.115489,5.46798e-06,4,0.843127,0.0414146,12,0.842509,9.88358e-07,266,2.06101e-09,3.7796e-19,-2.17123e-18,5.01273e-14,3.76497e-19,-1.79473e-18,52,1.1,11.19,11.38,2,12,15
n_00008/mpi_00480/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.543046,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 26 2015,17:04:18,480,2995200,0.445924,0.461484,0.003552,5.91118e-06,2,0.107382,2.69568e-06,4,0.119366,8.20575e-06,4,0.848081,0.0413142,13,0.847105,9.85134e-07,284,2.05872e-09,-2.37402e-20,1.90568e-18,5.41708e-14,-2.54467e-19,1.65122e-18,52,1.35,11.18,11.37,3,13,15
n_00008/mpi_00480/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.543049,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 26 2015,17:05:19,480,2995200,0.445924,0.461484,0.003552,5.91118e-06,2,0.107382,2.69568e-06,4,0.119366,8.20575e-06,4,0.848081,0.0413142,13,0.847105,9.85134e-07,284,2.05872e-09,-2.37402e-20,1.90568e-18,5.41708e-14,-2.54467e-19,1.65122e-18,52,1.11,11.01,11.19,2,12,14
n_00008/mpi_00480/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.543052,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 26 2015,17:06:18,480,2995200,0.445924,0.461484,0.003552,5.91118e-06,2,0.107382,2.69568e-06,4,0.119366,8.20575e-06,4,0.848081,0.0413142,13,0.847105,9.85134e-07,284,2.05872e-09,-2.37402e-20,1.90568e-18,5.41708e-14,-2.54467e-19,1.65122e-18,52,1.19,11.7,11.9,3,13,14
n_00008/mpi_00480/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.543055,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 26 2015,17:07:19,480,2995200,0.445924,0.461484,0.003552,5.91118e-06,2,0.107382,2.69568e-06,4,0.119366,8.20575e-06,4,0.848081,0.0413142,13,0.847105,9.85134e-07,284,2.05872e-09,-2.37402e-20,1.90568e-18,5.41708e-14,-2.54467e-19,1.65122e-18,52,1.26,11.59,11.79,2,13,14
n_00008/mpi_00480/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.543060,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0-f5222ca19ce6,Nov 26 2015,17:08:19,480,2995200,0.445924,0.461484,0.003552,5.91118e-06,2,0.107382,2.69568e-06,4,0.119366,8.20575e-06,4,0.848081,0.0413142,13,0.847105,9.85134e-07,284,2.05872e-09,-2.37402e-20,1.90568e-18,5.41708e-14,-2.54467e-19,1.65122e-18,52,1.34,11.17,11.34,2,12,14
