#Dir,file,mx,my,mz,deltaT,endTime,method,nx,ny,nz,simulationType,LESModel,delta,calcInterval,solver,preconditioner,Build,Date,Time,nProcs,nCells,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep
n_00008/mpi_00040/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.809928.t2zpbs05,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0,Nov 20 2015,12:33:44,40,2995200,0.445924,0.461484,0.003552,3.85571e-06,2,0.0756755,3.09772e-06,4,0.0962919,1.8333e-06,4,0.833357,0.0395837,14,0.835626,9.65413e-07,262,1.29513e-09,3.15308e-19,2.08571e-18,3.27198e-14,3.27438e-19,2.41315e-18,52,6.44,183.48,186.76,7,184,187
n_00008/mpi_00080/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_DIC,log.1625290.t2zpbs01,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,DIC,2.3.0,Nov 20 2015,12:08:02,80,2995200,0.445924,0.461484,0.003552,3.90615e-06,2,0.0756198,2.80172e-06,4,0.103694,2.21075e-06,4,0.833548,0.0299621,2,0.829537,8.77581e-07,33,9.84245e-10,-1.79031e-19,1.4439e-18,2.87012e-14,-1.87812e-19,1.25609e-18,52,2.72,83.56,85.21,3,84,86
n_00008/mpi_00080/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_DIC,log.1625298.t2zpbs01,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,DIC,2.3.0,Nov 20 2015,12:22:54,80,2995200,0.445924,0.461484,0.003552,3.90615e-06,2,0.0756198,2.80172e-06,4,0.103694,2.21075e-06,4,0.833548,0.0299621,2,0.829537,8.77581e-07,33,9.84245e-10,-1.79031e-19,1.4439e-18,2.87012e-14,-1.87812e-19,1.25609e-18,52,2.8,89.86,98.85,3,90,100
n_00008/mpi_00080/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_DIC,log.1625310.t2zpbs01,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,DIC,2.3.0,Nov 20 2015,12:55:05,80,2995200,0.445924,0.461484,0.003552,3.90615e-06,2,0.0756198,2.80172e-06,4,0.103694,2.21075e-06,4,0.833548,0.0299621,2,0.829537,8.77581e-07,33,9.84245e-10,-1.79031e-19,1.4439e-18,2.87012e-14,-1.87812e-19,1.25609e-18,52,2.83,83.69,85.35,3,84,86
n_00008/mpi_00080/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_DIC,log.1625312.t2zpbs01,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,DIC,2.3.0,Nov 20 2015,12:55:43,80,2995200,0.445924,0.461484,0.003552,3.90615e-06,2,0.0756198,2.80172e-06,4,0.103694,2.21075e-06,4,0.833548,0.0299621,2,0.829537,8.77581e-07,33,9.84245e-10,-1.79031e-19,1.4439e-18,2.87012e-14,-1.87812e-19,1.25609e-18,52,2.68,89.82,91.5,3,90,92
n_00008/mpi_00080/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_DIC,log.809905.t2zpbs05,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,DIC,2.3.0,Nov 20 2015,12:26:35,80,2995200,0.445924,0.461484,0.003552,3.90615e-06,2,0.0756198,2.80172e-06,4,0.103694,2.21075e-06,4,0.833548,0.0299621,2,0.829537,8.77581e-07,33,9.84245e-10,-1.79031e-19,1.4439e-18,2.87012e-14,-1.87812e-19,1.25609e-18,52,2.67,156.42,158.09,3,157,159
n_00008/mpi_00080/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_DIC,log.809917.t2zpbs05,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,DIC,2.3.0,Nov 20 2015,12:30:38,80,2995200,0.445924,0.461484,0.003552,3.90615e-06,2,0.0756198,2.80172e-06,4,0.103694,2.21075e-06,4,0.833548,0.0299621,2,0.829537,8.77581e-07,33,9.84245e-10,-1.79031e-19,1.4439e-18,2.87012e-14,-1.87812e-19,1.25609e-18,52,2.84,83.8,85.51,3,84,85
n_00008/mpi_00080/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_DIC,log.809930.t2zpbs05,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,DIC,2.3.0,Nov 20 2015,12:35:04,80,2995200,0.445924,0.461484,0.003552,3.90615e-06,2,0.0756198,2.80172e-06,4,0.103694,2.21075e-06,4,0.833548,0.0299621,2,0.829537,8.77581e-07,33,9.84245e-10,-1.79031e-19,1.4439e-18,2.87012e-14,-1.87812e-19,1.25609e-18,52,2.71,83.55,85.22,3,84,86
n_00008/mpi_00080/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.1625304.t2zpbs01,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0,Nov 20 2015,12:30:42,80,2995200,0.445924,0.461484,0.003552,3.90615e-06,2,0.0759843,2.81402e-06,4,0.103697,2.21183e-06,4,0.833806,0.0393095,14,0.835474,9.99064e-07,259,1.29153e-09,-2.86296e-20,-2.14972e-18,3.66599e-14,-3.24271e-20,-2.18215e-18,52,2.15,86.07,87.39,2,86,87
n_00008/mpi_00080/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_DIC,log.809874.t2zpbs05,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,DIC,2.3.0,Nov 20 2015,12:07:58,80,2995200,0.445924,0.461484,0.003552,3.90615e-06,2,0.0759843,2.81402e-06,4,0.103697,2.21183e-06,4,0.833806,0.0393095,14,0.835474,9.99064e-07,259,1.29153e-09,-2.86296e-20,-2.14972e-18,3.66599e-14,-3.24271e-20,-2.18215e-18,52,2.21,81.03,82.34,3,82,83
