#Dir,file,mx,my,mz,deltaT,endTime,method,nx,ny,nz,simulationType,LESModel,delta,calcInterval,solver,preconditioner,Build,Date,Time,nProcs,nCells,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep
n_00008/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_diagonal,log.1979298.t2zpbs03,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,diagonal,dev,Nov 20 2015,21:11:29,3,2995200,0.445924,0.461484,0.003552,1.27237e-06,2,0.0633766,2.44029e-06,4,0.0972661,9.86229e-07,4,0.78553,0.0387409,57,0.78251,9.97503e-07,954,5.14792e-10,-3.83277e-20,-1.64845e-18,1.43594e-14,-4.01284e-20,-1.68858e-18,52,9.22,362.21,367.12,11,424,430
n_00008/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_diagonal,log.1979343.t2zpbs03,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,diagonal,dev,Nov 20 2015,21:24:12,3,2995200,0.445924,0.461484,0.003552,1.27237e-06,2,0.0633766,2.44029e-06,4,0.0972661,9.86229e-07,4,0.78553,0.0387409,57,0.78251,9.97503e-07,954,5.14792e-10,-3.83277e-20,-1.64845e-18,1.43594e-14,-4.01284e-20,-1.68858e-18,52,9.24,358.09,362.81,11,425,431
n_00008/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_diagonal,log.1979388.t2zpbs03,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,diagonal,dev,Nov 20 2015,21:42:43,3,2995200,0.445924,0.461484,0.003552,1.27237e-06,2,0.0633766,2.44029e-06,4,0.0972661,9.86229e-07,4,0.78553,0.0387409,57,0.78251,9.97503e-07,954,5.14792e-10,-3.83277e-20,-1.64845e-18,1.43594e-14,-4.01284e-20,-1.68858e-18,52,9.47,366.09,371.03,11,430,436
n_00008/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_diagonal,log.1979433.t2zpbs03,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,diagonal,dev,Nov 20 2015,22:00:46,3,2995200,0.445924,0.461484,0.003552,1.27237e-06,2,0.0633766,2.44029e-06,4,0.0972661,9.86229e-07,4,0.78553,0.0387409,57,0.78251,9.97503e-07,954,5.14792e-10,-3.83277e-20,-1.64845e-18,1.43594e-14,-4.01284e-20,-1.68858e-18,52,9.21,363.97,368.78,10,425,431
n_00008/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_diagonal,log.1983213.t2zpbs03,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,diagonal,dev,Nov 23 2015,12:17:59,3,2995200,0.445924,0.461484,0.003552,1.27237e-06,2,0.0633766,2.44029e-06,4,0.0972661,9.86229e-07,4,0.78553,0.0387409,57,0.78251,9.97503e-07,954,5.14792e-10,-3.83277e-20,-1.64845e-18,1.43594e-14,-4.01284e-20,-1.68858e-18,52,10.02,358.4,363.23,12,428,434
n_00008/mpi_00003/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_PCG-preconditioner_diagonal,log.1983454.t2zpbs03,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,PCG,diagonal,dev,Nov 23 2015,15:53:01,3,2995200,0.445924,0.461484,0.003552,1.27237e-06,2,0.0633766,2.44029e-06,4,0.0972661,9.86229e-07,4,0.78553,0.0387409,57,0.78251,9.97503e-07,954,5.14792e-10,-3.83277e-20,-1.64845e-18,1.43594e-14,-4.01284e-20,-1.68858e-18,52,9.64,359.52,364.22,12,428,434
n_00008/mpi_00006/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_GaussSeidel,log.1978778.t2zpbs03,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,GaussSeidel,dev,Nov 20 2015,14:58:26,6,2995200,0.445924,0.461484,0.003552,1.38953e-06,2,0.0659695,2.64181e-06,4,0.105177,1.10976e-06,4,0.777634,0.0200619,5,0.768764,9.63659e-07,66,2.97086e-10,-5.50215e-21,8.94775e-19,1.41578e-14,-9.98995e-21,8.84785e-19,52,8.68,361.34,368.07,9,365,372
n_00008/mpi_00006/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_GaussSeidel,log.1979304.t2zpbs03,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,GaussSeidel,dev,Nov 20 2015,21:11:49,6,2995200,0.445924,0.461484,0.003552,1.38953e-06,2,0.0659695,2.64181e-06,4,0.105177,1.10976e-06,4,0.777634,0.0200619,5,0.768764,9.63659e-07,66,2.97086e-10,-5.50215e-21,8.94775e-19,1.41578e-14,-9.98995e-21,8.84785e-19,52,8.51,365.16,371.99,10,372,379
n_00008/mpi_00006/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_GaussSeidel,log.1979349.t2zpbs03,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,GaussSeidel,dev,Nov 20 2015,21:26:27,6,2995200,0.445924,0.461484,0.003552,1.38953e-06,2,0.0659695,2.64181e-06,4,0.105177,1.10976e-06,4,0.777634,0.0200619,5,0.768764,9.63659e-07,66,2.97086e-10,-5.50215e-21,8.94775e-19,1.41578e-14,-9.98995e-21,8.84785e-19,52,9.22,371.25,378.19,10,374,381
n_00008/mpi_00006/simulationType_laminar-LESModel_laminar-delta_cubeRootVol-calcInterval_1-solver_GAMG-smoother_GaussSeidel,log.1979394.t2zpbs03,240,130,96,0.002000,0.104000,scotch,-,-,-,laminar,laminar,cubeRootVol,1,GAMG,GaussSeidel,dev,Nov 20 2015,21:45:43,6,2995200,0.445924,0.461484,0.003552,1.38953e-06,2,0.0659695,2.64181e-06,4,0.105177,1.10976e-06,4,0.777634,0.0200619,5,0.768764,9.63659e-07,66,2.97086e-10,-5.50215e-21,8.94775e-19,1.41578e-14,-9.98995e-21,8.84785e-19,52,9.15,370.6,377.52,10,374,381
