#log,decomposeParDict,method,fvSolution,solveBatch,Build,Date,Time,nNodes,nProcs,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimePerStepWOLastStep,ClockTimePerStep,ExecutionTimePerStepWOLastStep,ExecutionTimePerStep
log.pimpleFoam.No3,mpi_00128,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 24 2015,15:02:56, 8,128,0.445924,0.461484,0.003552,4.55517e-06,2,0.0877069,3.80009e-06,4,0.10597,1.58511e-06,4,0.827128,0.0405865,14,0.831592,9.99176e-07,265,1.5649e-09,3.69673e-19,5.42687e-18,4.07707e-14,-5.55162e-20,5.37135e-18,52,4,72,73,3.17,70.89,72.3,1.36,1.35294,1.3544,1.35549
log.pimpleFoam.No4,mpi_00128,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 24 2015,15:11:25, 8,128,0.445924,0.461484,0.003552,4.55517e-06,2,0.0877069,3.80009e-06,4,0.10597,1.58511e-06,4,0.827128,0.0405865,14,0.831592,9.99176e-07,265,1.5649e-09,3.69673e-19,5.42687e-18,4.07707e-14,-5.55162e-20,5.37135e-18,52,4,72,74,3.17,71.55,72.92,1.36,1.37255,1.3676,1.36765
log.pimpleFoam.No5,mpi_00128,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 24 2015,15:26:32, 8,128,0.445924,0.461484,0.003552,4.55517e-06,2,0.0877069,3.80009e-06,4,0.10597,1.58511e-06,4,0.827128,0.0405865,14,0.831592,9.99176e-07,265,1.5649e-09,3.69673e-19,5.42687e-18,4.07707e-14,-5.55162e-20,5.37135e-18,52,4,71,73,3.38,70.48,71.85,1.34,1.35294,1.342,1.34255
log.pimpleFoam.No1,mpi_00192,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 24 2015,12:17:55, 12,192,0.445924,0.461484,0.003552,4.98476e-06,2,0.0969105,4.08723e-06,4,0.108232,1.26564e-06,4,0.824134,0.037056,13,0.828575,9.52005e-07,266,1.56897e-09,4.25178e-19,1.8054e-18,4.21009e-14,4.45268e-19,2.25067e-18,52,3,48,49,2.47,47.26,48.2,0.9,0.901961,0.8958,0.896667
log.pimpleFoam.No2,mpi_00192,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 24 2015,12:22:45, 12,192,0.445924,0.461484,0.003552,4.98476e-06,2,0.0969105,4.08723e-06,4,0.108232,1.26564e-06,4,0.824134,0.037056,13,0.828575,9.52005e-07,266,1.56897e-09,4.25178e-19,1.8054e-18,4.21009e-14,4.45268e-19,2.25067e-18,52,3,48,49,2.53,47.35,48.27,0.9,0.901961,0.8964,0.896863
log.pimpleFoam.No3,mpi_00192,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 24 2015,15:02:50, 12,192,0.445924,0.461484,0.003552,4.98476e-06,2,0.0969105,4.08723e-06,4,0.108232,1.26564e-06,4,0.824134,0.037056,13,0.828575,9.52005e-07,266,1.56897e-09,4.25178e-19,1.8054e-18,4.21009e-14,4.45268e-19,2.25067e-18,52,3,47,48,2.48,47.01,47.95,0.88,0.882353,0.8906,0.891569
log.pimpleFoam.No4,mpi_00192,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 24 2015,15:07:12, 12,192,0.445924,0.461484,0.003552,4.98476e-06,2,0.0969105,4.08723e-06,4,0.108232,1.26564e-06,4,0.824134,0.037056,13,0.828575,9.52005e-07,266,1.56897e-09,4.25178e-19,1.8054e-18,4.21009e-14,4.45268e-19,2.25067e-18,52,3,48,49,2.61,47.39,48.37,0.9,0.901961,0.8956,0.897255
log.pimpleFoam.No5,mpi_00192,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Nov 24 2015,15:21:32, 12,192,0.445924,0.461484,0.003552,4.98476e-06,2,0.0969105,4.08723e-06,4,0.108232,1.26564e-06,4,0.824134,0.037056,13,0.828575,9.52005e-07,266,1.56897e-09,4.25178e-19,1.8054e-18,4.21009e-14,4.45268e-19,2.25067e-18,52,3,48,50,2.47,47.69,48.64,0.9,0.921569,0.9044,0.905294
log.pimpleFoam.No6,mpi_00192,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Dec 09 2015,21:47:22, 12,192,0.445924,0.461484,0.003552,4.98476e-06,2,0.0969105,4.08723e-06,4,0.108232,1.26564e-06,4,0.824134,0.037056,13,0.828575,9.52005e-07,266,1.56897e-09,4.25178e-19,1.8054e-18,4.21009e-14,4.45268e-19,2.25067e-18,52,5,50,51,2.86,48.19,49.19,0.9,0.901961,0.9066,0.908431
log.pimpleFoam.No7,mpi_00192,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0-f5222ca19ce6,Dec 09 2015,21:48:30, 12,192,0.445924,0.461484,0.003552,4.98476e-06,2,0.0969105,4.08723e-06,4,0.108232,1.26564e-06,4,0.824134,0.037056,13,0.828575,9.52005e-07,266,1.56897e-09,4.25178e-19,1.8054e-18,4.21009e-14,4.45268e-19,2.25067e-18,52,3,47,48,2.66,46.78,47.7,0.88,0.882353,0.8824,0.883137
