#log,decomposeParDict,method,fvSolution,solveBatch,Build,Date,Time,nNodes,nProcs,CoMean,CoMax,UxInitRes,UxFinalRes,UxNoIter,UyInitRes,UyFinalRes,UyNoIter,UzInitRes,UzFinalRes,UzNoIter,p0InitRes,p0FinalRes,p0NoIter,p1InitRes,p1FinalRes,p1NoIter,contErrSumLocal0,contErrGlobal0,contErrCum0,contErrSumLocal1,contErrGlobal1,contErrCum1,Steps,ClockTimeFirstStep,ClockTimeNextToLastStep,ClockTimeLastStep,ExecutionTimeFirstStep,ExecutionTimeNextToLastStep,ExecutionTimeLastStep,ClockTimePerStepWOLastStep,ClockTimePerStep,ExecutionTimePerStepWOLastStep,ExecutionTimePerStep
log.pimpleFoam.No1,mpi_00080,scotch,GAMG-DIC,OF230_Gcc_OpenMPI,2.3.0,Nov 20 2015,12:08:02, 8,80,0.445924,0.461484,0.003552,3.90615e-06,2,0.0756198,2.80172e-06,4,0.103694,2.21075e-06,4,0.833548,0.0299621,2,0.829537,8.77581e-07,33,9.84245e-10,-1.79031e-19,1.4439e-18,2.87012e-14,-1.87812e-19,1.25609e-18,52,3,84,86,2.72,83.56,85.21,1.62,1.62745,1.6168,1.61745
log.pimpleFoam.No2,mpi_00080,scotch,GAMG-DIC,OF230_Gcc_OpenMPI,2.3.0,Nov 20 2015,12:22:54, 8,80,0.445924,0.461484,0.003552,3.90615e-06,2,0.0756198,2.80172e-06,4,0.103694,2.21075e-06,4,0.833548,0.0299621,2,0.829537,8.77581e-07,33,9.84245e-10,-1.79031e-19,1.4439e-18,2.87012e-14,-1.87812e-19,1.25609e-18,52,3,90,100,2.8,89.86,98.85,1.74,1.90196,1.7412,1.88333
log.pimpleFoam.No3,mpi_00080,scotch,GAMG-DIC,OF230_Gcc_OpenMPI,2.3.0,Nov 20 2015,12:55:05, 8,80,0.445924,0.461484,0.003552,3.90615e-06,2,0.0756198,2.80172e-06,4,0.103694,2.21075e-06,4,0.833548,0.0299621,2,0.829537,8.77581e-07,33,9.84245e-10,-1.79031e-19,1.4439e-18,2.87012e-14,-1.87812e-19,1.25609e-18,52,3,84,86,2.83,83.69,85.35,1.62,1.62745,1.6172,1.61804
log.pimpleFoam.No4,mpi_00080,scotch,GAMG-DIC,OF230_Gcc_OpenMPI,2.3.0,Nov 20 2015,12:55:43, 8,80,0.445924,0.461484,0.003552,3.90615e-06,2,0.0756198,2.80172e-06,4,0.103694,2.21075e-06,4,0.833548,0.0299621,2,0.829537,8.77581e-07,33,9.84245e-10,-1.79031e-19,1.4439e-18,2.87012e-14,-1.87812e-19,1.25609e-18,52,3,90,92,2.68,89.82,91.5,1.74,1.7451,1.7428,1.74157
log.pimpleFoam.No5,mpi_00080,scotch,GAMG-DIC,OF230_Gcc_OpenMPI,2.3.0,Nov 20 2015,12:26:35, 8,80,0.445924,0.461484,0.003552,3.90615e-06,2,0.0756198,2.80172e-06,4,0.103694,2.21075e-06,4,0.833548,0.0299621,2,0.829537,8.77581e-07,33,9.84245e-10,-1.79031e-19,1.4439e-18,2.87012e-14,-1.87812e-19,1.25609e-18,52,3,157,159,2.67,156.42,158.09,3.08,3.05882,3.075,3.04745
log.pimpleFoam.No6,mpi_00080,scotch,GAMG-DIC,OF230_Gcc_OpenMPI,2.3.0,Nov 20 2015,12:30:38, 8,80,0.445924,0.461484,0.003552,3.90615e-06,2,0.0756198,2.80172e-06,4,0.103694,2.21075e-06,4,0.833548,0.0299621,2,0.829537,8.77581e-07,33,9.84245e-10,-1.79031e-19,1.4439e-18,2.87012e-14,-1.87812e-19,1.25609e-18,52,3,84,85,2.84,83.8,85.51,1.62,1.60784,1.6192,1.62098
log.pimpleFoam.No7,mpi_00080,scotch,GAMG-DIC,OF230_Gcc_OpenMPI,2.3.0,Nov 20 2015,12:35:04, 8,80,0.445924,0.461484,0.003552,3.90615e-06,2,0.0756198,2.80172e-06,4,0.103694,2.21075e-06,4,0.833548,0.0299621,2,0.829537,8.77581e-07,33,9.84245e-10,-1.79031e-19,1.4439e-18,2.87012e-14,-1.87812e-19,1.25609e-18,52,3,84,86,2.71,83.55,85.22,1.62,1.62745,1.6168,1.61784
log.pimpleFoam.No1,mpi_00080,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0,Nov 20 2015,12:30:42, 8,80,0.445924,0.461484,0.003552,3.90615e-06,2,0.0759843,2.81402e-06,4,0.103697,2.21183e-06,4,0.833806,0.0393095,14,0.835474,9.99064e-07,259,1.29153e-09,-2.86296e-20,-2.14972e-18,3.66599e-14,-3.24271e-20,-2.18215e-18,52,2,86,87,2.15,86.07,87.39,1.68,1.66667,1.6784,1.67137
log.pimpleFoam.No2,mpi_00080,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0,Nov 20 2015,12:07:58, 8,80,0.445924,0.461484,0.003552,3.90615e-06,2,0.0759843,2.81402e-06,4,0.103697,2.21183e-06,4,0.833806,0.0393095,14,0.835474,9.99064e-07,259,1.29153e-09,-2.86296e-20,-2.14972e-18,3.66599e-14,-3.24271e-20,-2.18215e-18,52,3,82,83,2.21,81.03,82.34,1.58,1.56863,1.5764,1.57118
log.pimpleFoam.No3,mpi_00080,scotch,PCG-DIC,OF230_Gcc_OpenMPI,2.3.0,Nov 20 2015,12:21:12, 8,80,0.445924,0.461484,0.003552,3.90615e-06,2,0.0759843,2.81402e-06,4,0.103697,2.21183e-06,4,0.833806,0.0393095,14,0.835474,9.99064e-07,259,1.29153e-09,-2.86296e-20,-2.14972e-18,3.66599e-14,-3.24271e-20,-2.18215e-18,52,2,79,80,2.38,79.16,80.46,1.54,1.52941,1.5356,1.53098
